project,sprint.name,issues,velocity,work_capacity,sprint.startDate,sprint.endDate,storypoints,sprint_length,focus_factor,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity,sprint.key
xd,Sprint 39,26,51.0,101.0,2014-11-21 01:08:00+00:00,2014-12-06 05:08:00+00:00,86.0,15.0,0.504950495049505,"[nan 'grussell' 'hillert' 'iperumal' 'eric.bottard' 'grenfro'
 'mark.pollack' 'mark.fisher' 'dturanski' 'pperalta' 'thomas.risberg']","['grenfro' 'iperumal' 'hillert' 'thomas.risberg' 'dturanski' 'mbogoevici'
 'grussell' 'mark.fisher' 'sabby' nan 'eric.bottard' 'kparikh' 'jvalkeal'
 'liujiong']",14.0,2.0,5.0,11,0.4,0.16,38.0,2.1666666666666665,0.46153846153846156,4.636363636363637,xd_Sprint 39
xd,Sprint 40,44,96.0,113.0,2014-12-08 19:18:09.888000+00:00,2014-12-23 07:18:00+00:00,148.0,14.0,0.8495575221238938,"['mark.pollack' 'thomas.risberg' 'grussell' 'mbogoevici' 'grenfro'
 'dturanski' 'eric.bottard' 'hillert' nan 'iperumal' 'jvalkeal']","['mark.fisher' 'wkoh' 'iperumal' 'mark.pollack' 'hillert' 'dturanski'
 'thomas.risberg' nan 'luke' 'grussell']",10.0,4.0,3.0,11,0.2857142857142857,0.38095238095238093,39.0,2.1666666666666665,0.46153846153846156,8.727272727272727,xd_Sprint 40
xd,Sprint 41,61,166.0,204.0,2015-01-05 18:27:36.017000+00:00,2015-01-29 06:27:00+00:00,183.0,23.0,0.8137254901960784,"['iperumal' 'mbogoevici' 'thomas.risberg' 'grenfro' 'dturanski' 'hillert'
 'pperalta' 'eric.bottard' 'mark.pollack' 'grussell' 'mark.fisher' nan]","['mark.pollack' 'thomas.risberg' 'grussell' 'mbogoevici' 'grenfro'
 'dturanski' 'eric.bottard' 'hillert' nan 'iperumal' 'jvalkeal']",11.0,2.0,1.0,12,0.08695652173913043,0.17391304347826086,40.0,1.5,0.6666666666666666,13.833333333333334,xd_Sprint 41
xd,Sprint 42,38,84.0,95.0,2015-01-29 20:09:13.198000+00:00,2015-02-07 07:09:00+00:00,105.0,8.0,0.8842105263157894,"['dturanski' 'grussell' 'mbogoevici' 'thomas.risberg' 'mminella'
 'eric.bottard' 'iperumal' 'sabby' 'mark.pollack' 'hillert' 'grenfro']","['iperumal' 'mbogoevici' 'thomas.risberg' 'grenfro' 'dturanski' 'hillert'
 'pperalta' 'eric.bottard' 'mark.pollack' 'grussell' 'mark.fisher' nan]",12.0,2.0,3.0,11,0.2608695652173913,0.17391304347826086,41.0,1.8333333333333333,0.5454545454545455,7.636363636363637,xd_Sprint 42
xd,Sprint 43,6,14.0,50.0,2015-02-12 00:27:04.161000+00:00,2015-02-21 06:27:00+00:00,15.0,9.0,0.28,['iperumal' 'mbogoevici' 'grenfro' 'thomas.risberg'],"['dturanski' 'grussell' 'mbogoevici' 'thomas.risberg' 'mminella'
 'eric.bottard' 'iperumal' 'sabby' 'mark.pollack' 'hillert' 'grenfro']",11.0,0.0,7.0,4,0.9333333333333333,0.0,42.0,2.1666666666666665,0.46153846153846156,3.5,xd_Sprint 43
xd,Sprint 44,35,70.0,119.0,2015-02-23 17:11:58.877000+00:00,2015-03-07 02:30:00+00:00,139.0,11.0,0.5882352941176471,"['grenfro' 'mbogoevici' 'grussell' 'thomas.risberg' 'iperumal' 'pperalta'
 'mark.fisher' 'mark.pollack' 'hillert' 'eric.bottard' 'dturanski' nan]",['iperumal' 'mbogoevici' 'grenfro' 'thomas.risberg'],4.0,8.0,0.0,12,0.0,1.0,43.0,2.3333333333333335,0.42857142857142855,5.833333333333333,xd_Sprint 44
xd,Sprint 45,25,55.0,99.0,2015-03-09 16:32:38.633000+00:00,2015-03-21 01:32:00+00:00,103.0,11.0,0.5555555555555556,"['dturanski' 'iperumal' 'eric.bottard' nan 'pperalta' 'thomas.risberg'
 'mark.pollack' 'grussell' 'mminella' 'mark.fisher']","['grenfro' 'mbogoevici' 'grussell' 'thomas.risberg' 'iperumal' 'pperalta'
 'mark.fisher' 'mark.pollack' 'hillert' 'eric.bottard' 'dturanski' nan]",12.0,1.0,3.0,10,0.2727272727272727,0.09090909090909091,44.0,1.6666666666666667,0.6,5.5,xd_Sprint 45
xd,Sprint 46,27,46.0,83.0,2015-03-23 17:04:18.741000+00:00,2015-04-04 01:04:00+00:00,89.0,11.0,0.5542168674698795,"['eric.bottard' 'hillert' 'grussell' 'mbogoevici' 'dturanski' 'iperumal'
 'grenfro' 'jvalkeal' 'mark.fisher']","['dturanski' 'iperumal' 'eric.bottard' nan 'pperalta' 'thomas.risberg'
 'mark.pollack' 'grussell' 'mminella' 'mark.fisher']",10.0,4.0,5.0,9,0.5263157894736842,0.42105263157894735,45.0,2.5,0.4,5.111111111111111,xd_Sprint 46
xd,Sprint 47,31,57.0,113.0,2015-04-06 17:22:32.410000+00:00,2015-04-25 01:22:00+00:00,114.0,18.0,0.504424778761062,"['grenfro' 'iperumal' 'hillert' 'dturanski' 'mark.fisher' 'mminella'
 'mbogoevici' 'grussell' 'thomas.risberg' 'eric.bottard' 'pperalta']","['eric.bottard' 'hillert' 'grussell' 'mbogoevici' 'dturanski' 'iperumal'
 'grenfro' 'jvalkeal' 'mark.fisher']",9.0,3.0,1.0,11,0.1,0.3,46.0,1.6666666666666667,0.6,5.181818181818182,xd_Sprint 47
xd,Sprint 48,28,55.0,125.0,2015-04-27 17:13:09.348000+00:00,2015-05-09 00:13:00+00:00,90.0,11.0,0.44,"['mark.pollack' 'thomas.risberg' 'grussell' 'iperumal' 'dturanski'
 'eric.bottard' 'grenfro' 'mark.fisher' nan 'hillert']","['grenfro' 'iperumal' 'hillert' 'dturanski' 'mark.fisher' 'mminella'
 'mbogoevici' 'grussell' 'thomas.risberg' 'eric.bottard' 'pperalta']",11.0,2.0,3.0,10,0.2857142857142857,0.19047619047619047,47.0,1.8333333333333333,0.5454545454545455,5.5,xd_Sprint 48
xd,Sprint 49,61,112.0,143.0,2015-05-11 18:10:21.523000+00:00,2015-05-22 23:10:00+00:00,196.0,11.0,0.7832167832167832,"['smaldini' 'thomas.risberg' 'pperalta' 'iperumal' 'hillert' 'mbogoevici'
 'aclement' 'grenfro' 'grussell' 'mark.pollack' 'thomasd' 'mminella'
 'jbrisbin' 'dturanski' 'eric.bottard' nan]","['mark.pollack' 'thomas.risberg' 'grussell' 'iperumal' 'dturanski'
 'eric.bottard' 'grenfro' 'mark.fisher' nan 'hillert']",10.0,7.0,1.0,16,0.07692307692307693,0.5384615384615384,48.0,2.3333333333333335,0.42857142857142855,7.0,xd_Sprint 49
xd,Sprint 50,44,77.0,128.0,2015-05-26 17:04:32.601000+00:00,2015-06-09 01:04:00+00:00,113.0,13.0,0.6015625,"['jvalkeal' nan 'thomas.risberg' 'iperumal' 'dturanski' 'mbogoevici'
 'eric.bottard' 'pperalta' 'grussell' 'hillert' 'mark.pollack' 'grenfro'
 'mminella']","['grussell' 'jencompgeek' 'luke' 'dturanski' 'iperumal' 'mark.pollack'
 'hillert' 'eric.bottard' 'wkoh']",9.0,7.0,3.0,13,0.2727272727272727,0.6363636363636364,49.0,2.6666666666666665,0.375,5.923076923076923,xd_Sprint 50
xd,Sprint 51,25,69.0,116.0,2015-06-09 15:53:44.142000+00:00,2015-06-22 23:23:00+00:00,94.0,13.0,0.5948275862068966,"['grenfro' 'thomas.risberg' 'grussell' 'hillert' 'iperumal' 'mminella'
 'mbogoevici' 'eric.bottard' nan 'mark.pollack' 'mark.fisher' 'abilan']","['jvalkeal' nan 'thomas.risberg' 'iperumal' 'dturanski' 'mbogoevici'
 'eric.bottard' 'pperalta' 'grussell' 'hillert' 'mark.pollack' 'grenfro'
 'mminella']",13.0,2.0,3.0,12,0.24,0.16,50.0,1.8333333333333333,0.5454545454545455,5.75,xd_Sprint 51
xd,Sprint 52,15,47.0,58.0,2015-06-23 16:05:37.025000+00:00,2015-07-08 00:35:00+00:00,89.0,14.0,0.8103448275862069,"['hillert' 'iperumal' 'mbogoevici' 'thomas.risberg' 'mark.fisher'
 'grenfro' 'mark.pollack' 'eric.bottard' 'mminella' 'dturanski']","['grenfro' 'thomas.risberg' 'grussell' 'hillert' 'iperumal' 'mminella'
 'mbogoevici' 'eric.bottard' nan 'mark.pollack' 'mark.fisher' 'abilan']",12.0,1.0,3.0,10,0.2727272727272727,0.09090909090909091,51.0,1.6666666666666667,0.6,4.7,xd_Sprint 52
xd,Sprint 53,28,88.0,106.0,2015-07-08 19:49:30.751000+00:00,2015-07-21 23:19:00+00:00,109.0,13.0,0.8301886792452831,"['thomas.risberg' 'eric.bottard' 'dturanski' 'jvalkeal' 'grenfro'
 'mbogoevici' 'grussell' 'mark.pollack' 'hillert' 'pperalta' 'mark.fisher'
 'iperumal']","['hillert' 'iperumal' 'mbogoevici' 'thomas.risberg' 'mark.fisher'
 'grenfro' 'mark.pollack' 'eric.bottard' 'mminella' 'dturanski']",10.0,3.0,1.0,12,0.09090909090909091,0.2727272727272727,52.0,1.6666666666666667,0.6,7.333333333333333,xd_Sprint 53
xd,Sprint 54,18,55.0,92.0,2015-07-22 16:10:55.783000+00:00,2015-08-05 02:00:00+00:00,74.0,13.0,0.5978260869565217,"['mark.pollack' 'mbogoevici' 'pperalta' 'mark.fisher' 'hillert' 'grenfro'
 'jvalkeal' 'dturanski' 'pharris']","['thomas.risberg' 'eric.bottard' 'dturanski' 'jvalkeal' 'grenfro'
 'mbogoevici' 'grussell' 'mark.pollack' 'hillert' 'pperalta' 'mark.fisher'
 'iperumal']",12.0,1.0,4.0,9,0.38095238095238093,0.09523809523809523,53.0,1.8333333333333333,0.5454545454545455,6.111111111111111,xd_Sprint 54
xd,Sprint 55,28,78.0,134.0,2015-08-05 17:57:28.773000+00:00,2015-08-19 00:47:00+00:00,115.0,13.0,0.582089552238806,"['grenfro' 'iperumal' 'mark.fisher' 'jvalkeal' 'eric.bottard' 'pperalta'
 'dturanski' 'hillert' 'mbogoevici' nan]","['mark.pollack' 'mbogoevici' 'pperalta' 'mark.fisher' 'hillert' 'grenfro'
 'jvalkeal' 'dturanski' 'pharris']",9.0,3.0,2.0,10,0.21052631578947367,0.3157894736842105,54.0,1.8333333333333333,0.5454545454545455,7.8,xd_Sprint 55
xd,Sprint 56,28,67.0,85.0,2015-08-19 16:18:50.173000+00:00,2015-09-02 00:08:00+00:00,100.0,13.0,0.788235294117647,"['mbogoevici' 'grenfro' 'iperumal' 'mark.fisher' 'pperalta' 'dturanski'
 nan 'thomas.risberg' 'eric.bottard' 'mark.pollack' 'mminella']","['grenfro' 'iperumal' 'mark.fisher' 'jvalkeal' 'eric.bottard' 'pperalta'
 'dturanski' 'hillert' 'mbogoevici' nan]",10.0,3.0,2.0,11,0.19047619047619047,0.2857142857142857,55.0,1.8333333333333333,0.5454545454545455,6.090909090909091,xd_Sprint 56
xd,Sprint 57,29,31.0,47.0,2015-09-02 15:40:12.567000+00:00,2015-09-16 23:30:00+00:00,85.0,14.0,0.6595744680851063,"['iperumal' 'thomas.risberg' 'mark.fisher' 'pharris' 'eric.bottard'
 'hillert' 'jvalkeal' 'zteve' 'grenfro' nan 'mbogoevici']","['mbogoevici' 'grenfro' 'iperumal' 'mark.fisher' 'pperalta' 'dturanski'
 nan 'thomas.risberg' 'eric.bottard' 'mark.pollack' 'mminella']",11.0,4.0,4.0,11,0.36363636363636365,0.36363636363636365,56.0,2.3333333333333335,0.42857142857142855,2.8181818181818183,xd_Sprint 57
xd,Sprint 58,21,56.0,82.0,2015-09-21 17:01:06.207000+00:00,2015-10-03 00:51:00+00:00,69.0,11.0,0.6829268292682927,"['thomas.risberg' 'grenfro' 'eric.bottard' 'hillert' 'pharris' 'dturanski'
 'mbogoevici' 'mark.fisher' 'grussell' 'iperumal']","['iperumal' 'thomas.risberg' 'mark.fisher' 'pharris' 'eric.bottard'
 'hillert' 'jvalkeal' 'zteve' 'grenfro' nan 'mbogoevici']",11.0,2.0,3.0,10,0.2857142857142857,0.19047619047619047,57.0,1.8333333333333333,0.5454545454545455,5.6,xd_Sprint 58
xd,Sprint 59,15,25.0,57.0,2015-10-05 16:54:14.761000+00:00,2015-10-17 00:44:00+00:00,41.0,11.0,0.43859649122807015,"['thomas.risberg' 'grussell' 'mbogoevici' 'mark.fisher' 'mminella' 'sabby'
 'dturanski']","['thomas.risberg' 'grenfro' 'eric.bottard' 'hillert' 'pharris' 'dturanski'
 'mbogoevici' 'mark.fisher' 'grussell' 'iperumal']",10.0,2.0,5.0,7,0.5882352941176471,0.23529411764705882,58.0,2.1666666666666665,0.46153846153846156,3.5714285714285716,xd_Sprint 59
xd,Sprint 60,27,53.0,61.0,2015-10-19 17:04:56.465000+00:00,2015-10-31 00:00:00+00:00,80.0,11.0,0.8688524590163934,"['hillert' 'grenfro' 'aclement' 'grussell' 'eric.bottard' 'mark.pollack'
 'jvalkeal' 'iperumal' 'pharris' 'thomas.risberg']","['mark.fisher' 'aclement' 'jencompgeek' 'luke' 'eric.bottard' 'dturanski'
 nan 'grussell' 'iperumal' 'mark.pollack' 'hillert']",11.0,4.0,5.0,10,0.47619047619047616,0.38095238095238093,59.0,2.5,0.4,5.3,xd_Sprint 60
xd,Sprint 61,16,31.0,45.0,2015-11-02 17:41:25.157000+00:00,2015-11-14 00:37:00+00:00,41.0,11.0,0.6888888888888889,"['grussell' 'eric.bottard' 'hillert' 'thomas.risberg' 'grenfro' 'mminella'
 'mark.pollack' 'mbogoevici']","['hillert' 'grenfro' 'aclement' 'grussell' 'eric.bottard' 'mark.pollack'
 'jvalkeal' 'iperumal' 'pharris' 'thomas.risberg']",10.0,2.0,4.0,8,0.4444444444444444,0.2222222222222222,60.0,2.0,0.5,3.875,xd_Sprint 61
xd,Sprint 62,12,6.0,11.0,2015-11-16 16:10:26.278000+00:00,2015-11-27 17:06:00+00:00,28.0,11.0,0.5454545454545454,"['mminella' 'mbogoevici' 'grussell' 'jvalkeal' 'hillert' 'thomas.risberg'
 'sabby' 'pperalta']","['grussell' 'eric.bottard' 'hillert' 'thomas.risberg' 'grenfro' 'mminella'
 'mark.pollack' 'mbogoevici']",8.0,3.0,3.0,8,0.375,0.375,61.0,2.0,0.5,0.75,xd_Sprint 62
xd,Sprint 63,5,12.0,16.0,2015-11-30 16:32:01.258000+00:00,2015-12-11 17:28:00+00:00,17.0,11.0,0.75,['eric.bottard' 'jvalkeal' 'grussell' 'thomas.risberg'],"['mminella' 'mbogoevici' 'grussell' 'jvalkeal' 'hillert' 'thomas.risberg'
 'sabby' 'pperalta']",8.0,1.0,5.0,4,0.8333333333333334,0.16666666666666666,62.0,2.0,0.5,3.0,xd_Sprint 63
xd,Sprint 64,2,1.0,1.0,2015-12-17 18:20:12.425000+00:00,2015-12-26 02:16:00+00:00,5.0,8.0,1.0,['grussell'],['eric.bottard' 'jvalkeal' 'grussell' 'thomas.risberg'],4.0,0.0,3.0,1,1.2,0.0,63.0,1.5,0.6666666666666666,1.0,xd_Sprint 64
xd,Sprint 67,9,12.0,18.0,2016-02-01 17:20:13.656000+00:00,2016-02-13 01:16:00+00:00,16.0,11.0,0.6666666666666666,['grussell' 'hillert' nan],['grussell'],1.0,2.0,0.0,3,0.0,1.0,64.0,1.3333333333333333,0.75,4.0,xd_Sprint 67
xd,Sprint 68,7,7.0,22.0,2016-02-16 00:38:45.289000+00:00,2016-02-26 08:34:00+00:00,10.0,10.0,0.3181818181818182,['grussell' 'abilan' 'dturanski' nan 'iperumal'],['grussell' 'hillert' nan],3.0,3.0,1.0,5,0.25,0.75,65.0,1.6666666666666667,0.6,1.4,xd_Sprint 68
